timestr,time,open,close,low,high,volumefrom,volumeto
2022-02-05 19:00:00,1644087600,36430.31,36319.27,36289.99,36434.08,104.28,3793134.91
2022-02-05 18:00:00,1644084000,36342.48,36430.31,36306.46,36476.62,116.49,4240376.5
2022-02-05 17:00:00,1644080400,36113.51,36342.48,35784.35,36403.39,496.79,17895953.43
2022-02-05 16:00:00,1644076800,36542.5,36113.51,36072.18,36600.38,250.02,9087237.55
2022-02-05 15:00:00,1644073200,36242.9,36542.5,36158.41,36639.03,338,12325719.08
2022-02-05 14:00:00,1644069600,36304.9,36242.9,36211.42,36502.07,271.92,9873749.33
2022-02-05 13:00:00,1644066000,36200.91,36304.9,36183.08,36323.29,239.7,8690185.89
2022-02-05 12:00:00,1644062400,36241.17,36200.91,36165.47,36296.94,115.23,4175946.65
2022-02-05 11:00:00,1644058800,36352.17,36241.17,36206.57,36390,123.7,4486916.26
2022-02-05 10:00:00,1644055200,36340.96,36352.17,36236.5,36421.1,191.11,6940427.74
2022-02-05 09:00:00,1644051600,36251.34,36340.96,36077.81,36341.72,252,9127599.06
2022-02-05 08:00:00,1644048000,36184.9,36251.34,36154.25,36362.16,192.24,6969429.97
2022-02-05 07:00:00,1644044400,36296.38,36184.9,36181.06,36296.91,122.18,4426769.83
2022-02-05 06:00:00,1644040800,36304.3,36296.38,36283.77,36475.91,178.98,6509253.62
2022-02-05 05:00:00,1644037200,36234.59,36304.3,36182.25,36409.31,120,4355498.41
2022-02-05 04:00:00,1644033600,36223.31,36238.68,35962.31,36508.46,3643.5,132035648.16
2022-02-05 03:00:00,1644030000,36157.75,36220.76,36143.26,36240.55,71.23,2578513.9
